I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
457,552,550,587,724,852,627,461,659,461,425,740,423,564,430,6
458,554,553,588,724,853,628,461,660,460,425,740,423,564,430,6
459,556,554,589,728,853,629,462,660,462,425,740,423,564,430,6
460,556,556,590,729,854,629,463,659,461,425,740,423,566,430,6
459,555,553,591,730,853,629,462,658,462,425,740,423,567,430,6
460,555,554,592,729,854,630,463,660,464,425,740,423,569,430,6
461,556,554,591,730,854,630,463,659,463,425,740,423,570,430,6
461,558,556,591,733,852,630,463,658,464,425,740,423,571,430,6
461,561,559,591,729,853,630,466,659,465,425,740,423,573,430,6
464,564,563,592,732,852,631,467,659,466,425,740,423,574,430,6
464,564,563,591,732,852,631,467,659,466,425,740,423,574,430,6
463,564,562,591,732,853,631,467,660,466,425,740,423,575,430,6
464,564,562,592,731,853,631,467,660,466,425,740,423,574,430,6
464,563,562,592,733,853,631,466,660,466,425,740,423,575,430,6
464,564,562,592,732,854,631,467,659,467,425,740,423,575,430,6
463,564,562,591,731,854,631,467,660,467,425,740,423,575,430,6
464,563,562,590,735,853,632,468,660,466,425,740,423,575,430,6
464,564,563,589,735,853,632,468,660,467,425,740,423,574,430,6
464,566,564,589,736,853,632,468,660,467,425,740,423,574,430,6
464,566,565,590,733,853,632,468,660,467,425,740,423,570,430,6
461,564,563,583,729,853,623,462,660,460,425,740,423,553,430,6
455,554,551,571,726,854,621,460,659,460,425,740,423,558,430,6
459,560,558,579,727,853,625,463,661,463,425,740,423,562,430,6
462,563,563,583,732,853,626,465,661,464,425,740,423,562,430,6
498,587,586,606,734,841,646,505,675,504,429,746,430,583,434,6
500,589,586,607,733,841,646,502,674,504,430,757,432,584,436,6
501,588,586,607,734,840,645,504,674,502,427,745,429,583,433,6
499,588,585,606,734,841,646,504,675,505,431,758,428,584,435,6
501,587,586,606,735,842,645,502,674,502,428,730,426,585,432,6
496,584,583,605,736,842,646,502,674,502,428,733,429,587,435,6
501,588,562,588,735,854,630,467,663,466,425,740,423,573,430,6
464,564,562,588,732,854,631,467,663,467,425,740,423,574,430,6
465,566,564,589,733,854,631,468,663,468,425,740,423,575,430,6
465,568,566,589,735,854,631,469,663,469,425,740,423,575,430,6
466,568,567,590,735,854,632,469,663,468,425,740,423,575,430,6
466,569,567,590,733,854,632,469,664,468,425,740,423,576,430,6
467,569,568,589,736,854,632,469,664,469,425,740,423,576,430,6
466,570,568,590,737,854,632,470,664,469,425,740,423,575,430,6
466,569,568,590,737,855,633,470,664,470,425,740,423,576,430,6
467,570,568,590,737,853,632,469,664,468,425,740,423,575,430,6
466,568,568,590,736,854,632,469,664,469,425,740,423,576,430,6
467,571,569,591,736,855,633,470,664,470,425,740,423,577,430,6
467,571,570,591,737,854,633,471,664,470,425,740,423,576,430,6
467,571,568,591,737,854,632,470,664,470,425,740,423,577,430,6
468,571,568,591,737,854,633,470,664,469,425,740,423,576,430,6
466,569,567,591,736,855,633,470,663,469,425,740,423,577,430,6
467,570,568,591,736,854,633,470,663,470,425,740,423,577,430,6
467,569,568,591,737,854,633,469,664,469,425,740,423,577,430,6
466,568,567,591,736,855,633,470,663,469,425,740,423,578,430,6
467,569,568,591,737,854,633,470,664,469,425,740,423,578,430,6
467,568,568,591,736,855,633,470,664,470,425,740,423,578,430,6
467,570,570,591,736,854,633,471,663,470,425,740,423,579,430,6
467,570,568,592,737,854,633,471,663,470,425,740,423,579,430,6
468,570,570,592,738,854,634,471,664,471,425,740,423,579,430,6
468,572,570,592,738,855,634,471,664,471,425,740,423,579,430,6
469,573,571,592,739,854,634,472,664,471,425,740,423,578,430,6
468,572,570,592,739,854,634,471,663,471,425,740,423,580,430,6
468,572,570,593,739,854,634,472,664,471,425,740,423,581,430,6
468,572,570,592,739,854,634,471,663,470,425,740,423,579,430,6
468,571,569,593,739,855,634,471,663,471,425,740,423,579,430,6
468,572,571,593,738,854,634,471,663,471,425,740,423,580,430,6
468,574,571,593,740,854,634,472,664,472,425,740,423,580,430,6
469,574,572,592,740,854,635,472,664,471,425,740,423,580,430,6
468,572,570,592,739,855,634,472,664,471,425,740,423,580,430,6
469,572,571,592,740,854,634,472,664,471,425,740,423,580,430,6
468,571,570,592,740,854,634,471,663,471,425,740,423,580,430,6
469,571,569,593,739,855,634,471,664,471,425,740,423,580,430,6
469,572,570,593,740,855,634,472,664,471,425,740,423,580,430,6
468,570,568,592,739,855,634,471,663,471,425,740,423,580,430,6
468,571,569,592,740,854,634,472,664,471,425,740,423,580,430,6
468,572,570,593,740,854,634,472,664,471,425,740,423,580,430,6
468,571,569,592,739,855,634,471,664,471,425,740,423,580,430,6
468,571,569,592,740,855,634,471,664,470,425,740,423,580,430,6
468,572,570,593,740,854,634,472,664,471,425,740,423,580,430,6
469,571,570,593,740,855,634,472,664,471,425,740,423,580,430,6
468,572,570,593,740,855,634,472,664,471,425,740,423,581,430,6
469,571,569,593,739,854,634,472,664,471,425,740,423,581,430,6
468,572,570,593,740,855,634,472,664,471,425,740,423,580,430,6
469,573,571,593,739,854,634,472,665,471,425,740,423,581,430,6
469,573,571,592,740,855,635,472,664,471,425,740,423,581,430,6
469,571,569,592,740,855,635,471,665,471,425,740,423,580,430,6
469,572,570,593,740,855,634,473,664,471,425,740,423,580,430,6
469,572,570,592,740,855,635,472,664,472,425,740,423,580,430,6
469,574,572,592,741,855,635,472,665,472,425,740,423,581,430,6
469,574,572,592,741,855,635,472,665,472,425,740,423,581,430,6
469,572,571,592,742,855,635,472,665,472,425,740,423,581,430,6
469,573,571,593,742,855,635,473,665,472,425,740,423,581,430,6
469,573,571,592,741,855,635,472,665,472,425,740,423,581,430,6
469,572,570,592,741,855,635,471,665,471,425,740,423,581,430,6
469,571,570,592,742,854,635,472,665,472,425,740,423,581,430,6
470,572,571,591,740,856,635,472,664,471,425,740,423,581,430,6
468,572,569,592,742,855,635,472,665,471,425,740,423,581,430,6
469,571,569,592,741,855,635,472,665,471,425,740,423,581,430,6
469,573,570,592,741,855,635,473,665,472,425,740,423,582,430,6
469,572,571,592,741,855,635,472,665,472,425,740,423,582,430,6
469,573,571,592,742,854,635,472,665,471,425,740,423,582,430,6
469,574,572,592,742,855,634,473,665,472,425,740,423,583,430,6
469,574,572,592,741,855,635,473,665,472,425,740,423,583,430,6
469,572,570,592,742,854,636,473,665,471,425,740,423,583,430,6
469,573,571,592,741,855,635,472,665,472,425,740,423,582,430,6
469,573,571,591,740,855,635,472,665,471,425,740,423,581,430,6
469,572,570,592,740,854,635,472,665,472,425,740,423,581,430,6
469,574,573,592,739,855,635,473,665,472,425,740,423,582,430,6
469,574,572,592,739,855,635,472,665,471,425,740,423,582,430,6
470,576,571,592,739,855,635,472,665,472,425,740,423,582,430,6
470,575,574,592,739,854,635,474,665,472,425,740,423,582,430,6
470,574,572,592,740,855,635,473,665,472,425,740,423,582,430,6
470,575,572,592,739,855,635,473,665,472,425,740,423,582,430,6
469,573,571,591,739,856,635,472,665,472,425,740,423,582,430,6
469,572,571,591,740,856,635,472,665,471,425,740,423,582,430,6
469,573,570,591,740,855,636,472,665,472,425,740,423,582,430,6
469,573,572,592,740,856,635,472,665,472,425,740,423,583,430,6
469,573,572,592,739,855,635,472,665,471,425,740,423,583,430,6
469,574,572,592,741,855,636,473,665,472,425,740,423,582,430,6
470,573,571,591,740,855,635,473,665,472,425,740,423,583,430,6
469,573,572,592,740,855,635,473,665,472,425,740,423,583,430,6
469,573,571,590,742,856,635,473,666,472,425,740,423,583,430,6
470,574,572,591,741,855,635,473,666,472,425,740,423,583,430,6
470,574,572,591,741,855,635,473,665,473,425,740,423,583,430,6
470,574,572,592,740,855,635,473,666,472,425,740,423,583,430,6
470,573,572,593,741,855,635,473,665,472,425,740,423,583,430,6
469,575,573,591,741,855,636,474,666,472,425,740,423,583,430,6
470,574,573,592,742,855,635,473,666,472,425,740,423,583,430,6
470,574,572,592,741,855,635,473,666,473,425,740,423,583,430,6
470,574,573,592,741,856,635,473,666,473,425,740,423,584,430,6
470,574,572,592,741,855,636,473,666,473,425,740,423,584,430,6
470,574,572,592,742,855,636,473,666,473,425,740,423,583,430,6
470,573,572,592,742,855,635,473,666,472,425,740,423,583,430,6
470,572,571,592,741,856,636,473,666,473,425,740,423,583,430,6
470,573,572,592,740,855,635,472,667,473,425,740,423,583,430,6
470,573,571,591,740,856,635,473,668,472,425,740,423,583,430,6
470,573,571,591,741,856,636,473,667,473,425,740,423,583,430,6
469,572,570,591,740,856,635,472,667,472,425,740,423,583,430,6
470,572,571,591,740,856,636,473,667,472,425,740,423,583,430,6
470,574,572,591,741,856,636,474,668,472,425,740,423,583,430,6
470,573,572,592,740,855,636,473,667,473,425,740,423,583,430,6
470,574,573,592,739,855,636,473,666,472,425,740,423,583,430,6
469,573,571,592,737,855,636,472,665,472,425,740,423,583,430,6
469,573,571,592,737,856,635,472,665,472,425,740,423,583,430,6
470,575,572,592,736,856,635,473,666,473,425,740,423,583,430,6
469,574,572,592,737,856,635,473,665,472,425,740,423,583,430,6
469,573,571,592,738,855,634,472,665,472,425,740,423,583,430,6
470,574,573,592,739,856,635,474,666,472,425,740,423,583,430,6
470,574,572,592,739,855,636,473,666,472,425,740,423,583,430,6
470,573,572,592,740,855,636,473,666,473,425,740,423,583,430,6
471,575,573,592,741,855,636,474,666,473,425,740,423,583,430,6
470,573,572,592,741,856,636,474,667,474,425,740,423,584,430,6
470,574,573,593,740,855,636,474,668,473,425,740,423,583,430,6
471,575,573,593,741,856,636,473,668,473,425,740,423,583,430,6
470,573,571,592,741,856,636,473,668,473,425,740,423,583,430,6
471,577,575,593,741,856,637,474,668,474,425,740,423,584,430,6
471,576,575,593,741,856,636,474,668,474,425,740,423,583,430,6
471,575,574,593,741,856,636,474,668,473,425,740,423,583,430,6
470,574,572,593,741,856,637,474,667,473,425,740,423,584,430,6
471,572,571,593,741,855,636,474,667,473,425,740,423,584,430,6
469,571,570,592,740,856,637,473,667,472,425,740,423,584,430,6
470,574,572,593,741,856,637,474,667,473,425,740,423,584,430,6
470,573,571,592,740,856,636,473,668,473,425,740,423,584,430,6
470,574,573,592,741,856,637,474,667,473,425,740,423,584,430,6
470,577,574,593,739,856,638,474,667,473,425,740,423,584,430,6
470,574,573,593,741,856,637,474,667,474,425,740,423,585,430,6
471,574,572,593,741,856,636,474,667,474,425,740,423,585,430,6
470,575,573,593,741,856,637,474,667,473,425,740,423,585,430,6
471,575,572,592,740,856,636,474,667,473,425,740,423,584,430,6
470,574,571,592,742,856,636,473,665,472,425,740,423,584,430,6
469,574,574,592,740,855,636,473,663,473,425,740,423,584,430,6
468,568,566,591,740,856,635,471,663,470,425,740,423,584,430,6
468,572,567,592,741,856,635,473,664,472,425,740,423,584,430,6
469,574,570,592,740,856,636,474,665,473,425,740,423,584,430,6
470,573,571,592,741,855,636,472,664,472,425,740,423,583,430,6
470,571,569,591,741,855,636,473,664,472,425,740,423,584,430,6
470,574,572,592,742,856,637,473,665,473,425,740,423,584,430,6
