I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
368,361,351,599,690,768,463,363,548,0,0,0,0,0,0,1
368,361,351,598,689,768,464,362,548,0,0,0,0,0,0,1
368,361,351,597,690,768,464,363,547,0,0,0,0,0,0,1
367,361,351,598,690,768,463,363,548,0,0,0,0,0,0,1
367,361,351,597,690,768,463,363,548,0,0,0,0,0,0,1
368,361,352,598,690,768,464,363,548,0,0,0,0,0,0,1
367,361,351,598,690,768,464,362,548,0,0,0,0,0,0,1
367,360,351,599,689,767,463,362,548,0,0,0,0,0,0,1
366,360,350,599,689,764,463,362,549,0,0,0,0,0,0,1
369,360,350,599,687,765,463,362,549,0,0,0,0,0,0,1
369,360,351,598,686,765,465,363,550,0,0,0,0,0,0,1
370,361,352,598,687,766,466,364,550,0,0,0,0,0,0,1
370,361,350,598,688,766,465,364,550,0,0,0,0,0,0,1
369,361,352,598,688,767,465,364,551,0,0,0,0,0,0,1
369,362,352,599,689,767,466,364,551,0,0,0,0,0,0,1
368,362,352,598,689,766,467,365,551,0,0,0,0,0,0,1
369,362,352,597,690,767,465,364,551,0,0,0,0,0,0,1
370,362,352,598,690,767,466,363,551,0,0,0,0,0,0,1
370,362,353,591,690,766,466,365,552,0,0,0,0,0,0,1
370,362,352,596,688,767,464,364,551,0,0,0,0,0,0,1
368,361,351,597,688,767,464,364,551,0,0,0,0,0,0,1
367,362,352,596,690,767,464,364,552,0,0,0,0,0,0,1
370,362,352,596,691,767,464,365,552,0,0,0,0,0,0,1
370,363,352,597,692,767,465,365,552,0,0,0,0,0,0,1
371,362,352,596,691,766,464,365,552,0,0,0,0,0,0,1
368,363,353,597,691,767,464,364,552,0,0,0,0,0,0,1
369,362,352,597,691,767,464,364,552,0,0,0,0,0,0,1
369,362,352,596,691,768,463,364,552,0,0,0,0,0,0,1
369,361,352,597,689,768,463,364,551,0,0,0,0,0,0,1
370,360,352,596,689,766,463,363,551,0,0,0,0,0,0,1
367,360,351,596,689,762,462,363,551,0,0,0,0,0,0,1
369,361,353,592,690,761,463,363,551,0,0,0,0,0,0,1
367,360,351,597,690,762,461,362,551,0,0,0,0,0,0,1
369,361,351,597,688,760,462,362,551,0,0,0,0,0,0,1
368,361,351,597,688,760,463,363,551,0,0,0,0,0,0,1
368,360,351,596,688,762,463,363,552,0,0,0,0,0,0,1
368,362,350,595,685,763,463,362,551,0,0,0,0,0,0,1
366,360,350,595,686,763,464,361,551,0,0,0,0,0,0,1
368,360,350,595,685,763,463,362,551,0,0,0,0,0,0,1
366,360,350,593,685,764,462,362,551,0,0,0,0,0,0,1
368,360,351,594,688,764,463,362,551,0,0,0,0,0,0,1
367,361,351,593,689,764,464,362,551,0,0,0,0,0,0,1
368,362,352,592,689,764,464,363,550,0,0,0,0,0,0,1
366,360,351,592,689,767,463,363,550,0,0,0,0,0,0,1
366,360,351,593,689,765,464,363,551,0,0,0,0,0,0,1
367,361,351,594,689,765,463,362,551,0,0,0,0,0,0,1
367,361,352,595,689,766,464,363,551,0,0,0,0,0,0,1
367,361,352,595,688,765,464,363,551,0,0,0,0,0,0,1
366,359,351,600,687,766,464,363,552,0,0,0,0,0,0,1
368,360,350,598,688,766,463,361,551,0,0,0,0,0,0,1
367,360,351,600,687,766,464,363,551,0,0,0,0,0,0,1
