I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
543,578,577,688,732,839,688,532,657,600,511,776,465,623,461,3
544,579,577,688,736,840,687,532,658,601,511,775,466,624,462,3
544,579,578,688,737,839,688,533,658,601,511,777,466,624,461,3
544,579,577,688,735,840,688,533,658,602,511,777,466,624,461,3
544,579,577,689,734,839,687,533,657,602,511,776,466,625,461,3
544,579,578,689,738,840,688,533,658,602,511,775,466,626,462,3
544,580,578,689,738,840,687,534,658,602,511,776,466,626,462,3
545,579,577,689,737,840,687,533,658,603,511,775,466,626,462,3
544,579,578,689,736,840,685,533,658,602,510,775,465,626,461,3
543,578,576,688,737,839,684,532,657,602,510,776,465,624,461,3
543,578,577,688,736,840,684,532,658,602,509,776,466,625,461,3
543,579,577,689,734,840,685,532,658,602,509,777,465,624,460,3
543,578,576,689,733,840,684,532,658,602,509,776,466,625,461,3
543,578,577,689,735,840,685,532,657,602,509,776,465,626,461,3
542,578,577,689,736,840,685,533,657,602,509,776,466,626,462,3
542,579,577,688,737,840,685,532,657,601,509,776,466,627,461,3
543,579,577,689,736,840,685,532,657,601,510,777,466,627,462,3
543,579,578,688,736,840,685,532,657,602,510,777,466,628,461,3
543,579,577,689,736,840,685,532,655,601,510,777,466,628,461,3
543,579,578,689,739,840,685,533,656,601,511,776,466,629,462,3
543,579,578,689,738,841,685,533,656,601,511,777,467,630,462,3
544,579,577,688,738,839,686,533,656,601,511,776,467,630,462,3
544,579,577,688,738,840,685,533,656,601,511,776,466,631,461,3
543,579,577,688,736,840,684,532,655,601,512,776,466,631,462,3
544,579,577,689,737,840,684,533,655,601,512,777,467,631,462,3
544,580,578,689,738,840,685,533,656,602,513,777,467,631,462,3
544,579,578,689,734,840,685,533,655,602,512,776,467,631,462,3
544,578,577,689,736,841,684,533,655,602,513,777,467,630,462,3
544,580,578,689,736,841,685,533,655,601,512,777,466,629,462,3
544,579,577,689,734,840,685,532,655,601,512,777,466,629,462,3
544,579,577,689,737,840,685,533,655,602,512,776,466,629,462,3
544,579,578,689,738,840,685,533,654,602,512,777,466,629,462,3
544,580,578,689,739,839,684,533,654,602,512,776,466,629,462,3
543,580,578,689,739,840,684,532,654,602,512,777,466,629,462,3
543,579,578,689,739,840,683,532,653,601,511,776,465,628,461,3
542,579,577,688,738,839,684,532,651,602,510,776,466,630,461,3
541,579,578,689,739,839,684,532,652,601,507,776,465,630,460,3
