I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,Angle
367,379,363,615,679,748,475,384,668,0,0,0,0,0,0,0
370,381,366,603,677,746,475,388,671,0,0,0,0,0,0,0
370,382,369,606,681,744,477,389,676,0,0,0,0,0,0,0
372,383,369,605,681,744,477,389,670,0,0,0,0,0,0,0
372,382,369,609,681,746,477,389,673,0,0,0,0,0,0,0
372,383,369,609,682,748,478,389,674,0,0,0,0,0,0,0
373,383,368,614,683,749,474,387,669,0,0,0,0,0,0,0
371,381,369,608,684,749,476,389,677,0,0,0,0,0,0,0
373,384,369,612,684,750,477,388,665,0,0,0,0,0,0,0
371,383,370,606,683,750,478,389,670,0,0,0,0,0,0,0
374,386,371,609,684,749,480,392,673,0,0,0,0,0,0,0
371,384,369,602,684,750,480,392,677,0,0,0,0,0,0,0
373,384,370,601,686,751,479,391,670,0,0,0,0,0,0,0
374,384,370,602,686,751,480,391,672,0,0,0,0,0,0,0
374,385,371,602,686,751,479,390,671,0,0,0,0,0,0,0
373,385,370,604,687,747,480,391,670,0,0,0,0,0,0,0
373,385,370,605,686,748,478,390,679,0,0,0,0,0,0,0
372,384,370,603,686,750,477,391,674,0,0,0,0,0,0,0
371,382,368,603,686,749,477,389,666,0,0,0,0,0,0,0
372,384,368,605,686,747,477,387,664,0,0,0,0,0,0,0
374,384,371,610,688,749,479,391,672,0,0,0,0,0,0,0
373,385,371,605,687,748,476,391,672,0,0,0,0,0,0,0
374,384,370,604,687,746,480,391,673,0,0,0,0,0,0,0
374,384,370,603,688,746,478,390,673,0,0,0,0,0,0,0
373,384,371,604,688,748,477,391,667,0,0,0,0,0,0,0
373,384,369,604,687,748,477,389,666,0,0,0,0,0,0,0
372,383,370,604,687,748,476,389,661,0,0,0,0,0,0,0
370,382,367,604,682,744,477,389,666,0,0,0,0,0,0,0
372,381,369,609,683,744,477,389,669,0,0,0,0,0,0,0
372,382,367,605,683,745,478,388,656,0,0,0,0,0,0,0
369,379,364,619,684,746,475,383,655,0,0,0,0,0,0,0
372,383,372,603,685,747,479,390,664,0,0,0,0,0,0,0
